WT,YLD,2017,TONNE_HA,0,3.382
WT,YLD,2018,TONNE_HA,0,3.259
WT,YLD,2019,TONNE_HA,0,3.348
WT,YLD,2020,TONNE_HA,0,3.329
WT,YLD,2021,TONNE_HA,0,3.363
WT,YLD,2022,TONNE_HA,0,3.396
WT,YLD,2023,TONNE_HA,0,3.43
WT,YLD,2024,TONNE_HA,0,3.465
WT,YLD,2025,TONNE_HA,0,3.5
WT,YLD,2026,TONNE_HA,0,3.535
WT,YLD,2027,TONNE_HA,0,3.57
WT,YLD,2028,TONNE_HA,0,3.606
WT,YLD,2029,TONNE_HA,0,3.642
WT,PC,2010,KG_HAB,0,81.813
WT,PC,2011,KG_HAB,0,78.861
WT,PC,2012,KG_HAB,0,78.303
WT,PC,2013,KG_HAB,0,78.872
WT,PC,2014,KG_HAB,0,75.019
WT,PC,2015,KG_HAB,0,79.233
WT,PC,2016,KG_HAB,0,74.381
WT,PC,2017,KG_HAB,0,77.589
WT,PC,2018,KG_HAB,0,81.323
WT,PC,2019,KG_HAB,0,80.725
WT,PC,2020,KG_HAB,0,78.631
WT,PC,2021,KG_HAB,0,78.311
WT,PC,2022,KG_HAB,0,78.003
WT,PC,2023,KG_HAB,0,77.678
WT,PC,2024,KG_HAB,0,77.379
WT,PC,2025,KG_HAB,0,77.078
WT,PC,2026,KG_HAB,0,76.766
WT,PC,2027,KG_HAB,0,76.457
WT,PC,2028,KG_HAB,0,76.149
WT,PC,2029,KG_HAB,0,75.843
